Date,Price
29-Dec-09,78.87
28-Dec-09,78.77
24-Dec-09,78.05
23-Dec-09,76.67
22-Dec-09,74.4
21-Dec-09,72.47
18-Dec-09,73.36
17-Dec-09,72.65
16-Dec-09,72.66
15-Dec-09,70.69
14-Dec-09,69.51
11-Dec-09,69.87
10-Dec-09,70.54
09-Dec-09,70.67
08-Dec-09,72.62
07-Dec-09,73.93
04-Dec-09,75.47
03-Dec-09,76.46
02-Dec-09,76.6
01-Dec-09,78.37
30-Nov-09,77.28
27-Nov-09,76.05
25-Nov-09,77.96
24-Nov-09,76.02
23-Nov-09,77.56
20-Nov-09,76.72
19-Nov-09,77.46
18-Nov-09,79.58
17-Nov-09,79.14
16-Nov-09,78.9
13-Nov-09,76.35
12-Nov-09,76.94
11-Nov-09,79.28
10-Nov-09,79.05
09-Nov-09,79.43
06-Nov-09,77.43
05-Nov-09,79.62
04-Nov-09,80.4
03-Nov-09,79.6
02-Nov-09,78.13
30-Oct-09,77
29-Oct-09,79.87
28-Oct-09,77.46
27-Oct-09,79.55
26-Oct-09,78.68
23-Oct-09,80.5
22-Oct-09,81.19
21-Oct-09,81.37
20-Oct-09,79.09
19-Oct-09,79.61
16-Oct-09,78.53
15-Oct-09,77.58
14-Oct-09,75.18
13-Oct-09,74.15
12-Oct-09,73.27
09-Oct-09,71.77
08-Oct-09,71.69
07-Oct-09,69.57
06-Oct-09,70.88
05-Oct-09,70.41
02-Oct-09,69.95
01-Oct-09,70.82
30-Sep-09,70.61
29-Sep-09,66.71
28-Sep-09,66.84
25-Sep-09,66.02
24-Sep-09,65.89
23-Sep-09,68.97
22-Sep-09,71.55
21-Sep-09,69.71
18-Sep-09,72.04
17-Sep-09,72.47
16-Sep-09,72.51
15-Sep-09,70.93
14-Sep-09,68.86
11-Sep-09,69.29
10-Sep-09,71.94
09-Sep-09,71.31
08-Sep-09,71.1
04-Sep-09,68.02
03-Sep-09,67.96
02-Sep-09,68.05
01-Sep-09,68.05
31-Aug-09,69.96
28-Aug-09,72.74
27-Aug-09,72.49
26-Aug-09,71.43
25-Aug-09,72.05
24-Aug-09,74.37
21-Aug-09,73.89
20-Aug-09,72.54
19-Aug-09,72.42
18-Aug-09,69.19
17-Aug-09,66.75
14-Aug-09,67.51
13-Aug-09,70.52
12-Aug-09,70.16
11-Aug-09,69.45
10-Aug-09,70.6
07-Aug-09,70.93
06-Aug-09,71.94
05-Aug-09,71.97
04-Aug-09,71.42
03-Aug-09,71.58
31-Jul-09,69.45
30-Jul-09,66.94
29-Jul-09,63.35
28-Jul-09,67.23
27-Jul-09,68.38
24-Jul-09,68.05
23-Jul-09,67.16
22-Jul-09,65.4
21-Jul-09,64.72
20-Jul-09,63.98
17-Jul-09,63.56
16-Jul-09,62.02
15-Jul-09,61.54
14-Jul-09,59.52
13-Jul-09,59.69
10-Jul-09,59.89
09-Jul-09,60.41
08-Jul-09,60.14
07-Jul-09,62.93
06-Jul-09,64.05
02-Jul-09,66.73
01-Jul-09,69.31
30-Jun-09,69.89
29-Jun-09,71.49
26-Jun-09,69.16
25-Jun-09,70.23
24-Jun-09,68.67
23-Jun-09,69.24
22-Jun-09,66.93
19-Jun-09,69.55
18-Jun-09,71.37
17-Jun-09,71.03
16-Jun-09,70.47
15-Jun-09,70.62
12-Jun-09,72.04
11-Jun-09,72.68
10-Jun-09,71.33
09-Jun-09,70.01
08-Jun-09,68.09
05-Jun-09,68.44
04-Jun-09,68.81
03-Jun-09,66.12
02-Jun-09,68.55
01-Jun-09,68.58
29-May-09,66.31
28-May-09,65.08
27-May-09,63.45
26-May-09,62.45
22-May-09,61.67
21-May-09,61.05
20-May-09,62.04
19-May-09,59.65
18-May-09,59.03
15-May-09,56.34
14-May-09,58.62
13-May-09,58.02
12-May-09,58.85
11-May-09,58.5
08-May-09,58.63
07-May-09,56.71
06-May-09,56.34
05-May-09,53.84
04-May-09,54.47
01-May-09,53.2
30-Apr-09,51.12
29-Apr-09,50.97
28-Apr-09,49.92
27-Apr-09,50.14
24-Apr-09,51.55
23-Apr-09,49.62
22-Apr-09,48.85
21-Apr-09,46.51
20-Apr-09,45.88
17-Apr-09,50.33
16-Apr-09,49.98
15-Apr-09,49.25
14-Apr-09,49.41
13-Apr-09,50.05
09-Apr-09,52.24
08-Apr-09,49.38
07-Apr-09,49.15
06-Apr-09,51.05
03-Apr-09,52.51
02-Apr-09,52.64
01-Apr-09,48.39
31-Mar-09,49.66
30-Mar-09,48.41
27-Mar-09,52.38
26-Mar-09,54.34
25-Mar-09,52.77
24-Mar-09,53.98
23-Mar-09,53.8
20-Mar-09,51.06
19-Mar-09,51.61
18-Mar-09,48.14
17-Mar-09,49.16
16-Mar-09,47.35
13-Mar-09,46.25
12-Mar-09,47.03
11-Mar-09,42.33
10-Mar-09,45.71
09-Mar-09,47.07
06-Mar-09,45.52
05-Mar-09,43.61
04-Mar-09,45.38
03-Mar-09,41.65
02-Mar-09,40.15
27-Feb-09,44.76
26-Feb-09,45.22
25-Feb-09,42.5
24-Feb-09,39.96
23-Feb-09,38.44
20-Feb-09,38.94
19-Feb-09,39.48
18-Feb-09,34.62
17-Feb-09,34.93
13-Feb-09,37.51
12-Feb-09,33.98
11-Feb-09,35.94
10-Feb-09,37.55
09-Feb-09,39.56
06-Feb-09,40.17
05-Feb-09,41.17
04-Feb-09,40.32
03-Feb-09,40.78
02-Feb-09,40.08
30-Jan-09,41.68
29-Jan-09,41.44
28-Jan-09,42.16
27-Jan-09,41.58
26-Jan-09,45.73
23-Jan-09,46.47
22-Jan-09,43.67
21-Jan-09,43.55
20-Jan-09,38.74
16-Jan-09,36.51
15-Jan-09,35.4
14-Jan-09,37.28
13-Jan-09,37.78
12-Jan-09,37.59
09-Jan-09,40.83
08-Jan-09,41.7
07-Jan-09,42.63
06-Jan-09,48.58
05-Jan-09,48.81
02-Jan-09,46.34
31-Dec-08,44.6
30-Dec-08,39.03
29-Dec-08,40.02
26-Dec-08,37.71
24-Dec-08,35.35
23-Dec-08,38.98
22-Dec-08,39.91
19-Dec-08,33.87
18-Dec-08,36.22
17-Dec-08,40.06
16-Dec-08,43.6
15-Dec-08,44.51
12-Dec-08,46.28
11-Dec-08,47.98
10-Dec-08,43.52
09-Dec-08,42.07
08-Dec-08,43.71
05-Dec-08,40.81
04-Dec-08,43.67
03-Dec-08,46.79
02-Dec-08,46.96
01-Dec-08,49.28
28-Nov-08,54.43
26-Nov-08,54.44
25-Nov-08,50.77
24-Nov-08,54.5
21-Nov-08,49.93
20-Nov-08,49.62
19-Nov-08,53.62
18-Nov-08,54.39
17-Nov-08,54.95
14-Nov-08,57.04
13-Nov-08,58.24
12-Nov-08,56.16
11-Nov-08,59.33
10-Nov-08,62.41
07-Nov-08,61.04
06-Nov-08,60.77
05-Nov-08,65.3
04-Nov-08,70.53
03-Nov-08,63.91
31-Oct-08,67.81
30-Oct-08,65.96
29-Oct-08,67.5
28-Oct-08,62.73
27-Oct-08,63.22
24-Oct-08,64.15
23-Oct-08,67.84
22-Oct-08,66.75
21-Oct-08,70.89
20-Oct-08,74.25
17-Oct-08,71.85
16-Oct-08,69.85
15-Oct-08,74.54
14-Oct-08,78.63
13-Oct-08,81.19
10-Oct-08,77.7
09-Oct-08,86.59
08-Oct-08,88.95
07-Oct-08,90.06
06-Oct-08,87.81
03-Oct-08,93.88
02-Oct-08,93.97
01-Oct-08,98.53
30-Sep-08,100.64
29-Sep-08,96.37
26-Sep-08,106.89
25-Sep-08,108.02
24-Sep-08,105.73
23-Sep-08,106.61
22-Sep-08,120.92
19-Sep-08,104.55
18-Sep-08,97.88
17-Sep-08,97.16
16-Sep-08,91.15
15-Sep-08,95.71
12-Sep-08,101.18
11-Sep-08,100.87
10-Sep-08,102.58
09-Sep-08,103.26
08-Sep-08,106.34
05-Sep-08,106.23
04-Sep-08,107.89
03-Sep-08,109.35
02-Sep-08,109.71
29-Aug-08,115.46
28-Aug-08,115.59
27-Aug-08,118.15
26-Aug-08,116.27
25-Aug-08,115.11
22-Aug-08,114.59
21-Aug-08,121.18
20-Aug-08,114.98
19-Aug-08,114.53
18-Aug-08,112.87
15-Aug-08,113.77
14-Aug-08,115.01
13-Aug-08,116
12-Aug-08,113.01
11-Aug-08,114.45
08-Aug-08,115.2
07-Aug-08,120.02
06-Aug-08,118.58
05-Aug-08,119.17
04-Aug-08,121.41
01-Aug-08,125.1
31-Jul-08,124.08
30-Jul-08,126.77
29-Jul-08,122.19
28-Jul-08,124.73
25-Jul-08,123.26
24-Jul-08,125.49
23-Jul-08,124.44
22-Jul-08,127.95
21-Jul-08,131.04
18-Jul-08,128.88
17-Jul-08,129.29
16-Jul-08,134.6
15-Jul-08,138.74
14-Jul-08,145.18
11-Jul-08,145.08
10-Jul-08,141.65
09-Jul-08,136.05
08-Jul-08,136.04
07-Jul-08,141.37
03-Jul-08,145.29
02-Jul-08,143.57
01-Jul-08,140.97
30-Jun-08,140
27-Jun-08,140.21
26-Jun-08,139.64
25-Jun-08,134.55
24-Jun-08,137
23-Jun-08,136.74
20-Jun-08,134.62
19-Jun-08,131.93
18-Jun-08,136.68
17-Jun-08,134.01
16-Jun-08,134.61
13-Jun-08,134.86
12-Jun-08,136.74
11-Jun-08,136.38
10-Jun-08,131.31
09-Jun-08,134.35
06-Jun-08,138.54
05-Jun-08,127.79
04-Jun-08,122.3
03-Jun-08,124.31
02-Jun-08,127.76
30-May-08,127.35
29-May-08,126.62
28-May-08,131.03
27-May-08,128.85
23-May-08,132.19
22-May-08,130.81
21-May-08,133.17
20-May-08,129.07
19-May-08,127.05
16-May-08,126.29
15-May-08,124.12
14-May-08,124.22
13-May-08,125.8
12-May-08,124.23
09-May-08,125.96
08-May-08,123.69
07-May-08,123.53
06-May-08,121.84
05-May-08,119.97
02-May-08,116.32
01-May-08,112.52
30-Apr-08,113.46
29-Apr-08,115.63
28-Apr-08,118.75
25-Apr-08,118.52
24-Apr-08,116.06
23-Apr-08,118.3
22-Apr-08,119.37
21-Apr-08,117.48
18-Apr-08,116.69
17-Apr-08,114.86
16-Apr-08,114.93
15-Apr-08,113.79
14-Apr-08,111.76
11-Apr-08,110.14
10-Apr-08,110.11
09-Apr-08,110.87
08-Apr-08,108.5
07-Apr-08,109.09
04-Apr-08,106.23
03-Apr-08,103.83
02-Apr-08,104.83
01-Apr-08,100.98
31-Mar-08,101.58
28-Mar-08,105.62
27-Mar-08,107.58
26-Mar-08,105.9
25-Mar-08,101.22
24-Mar-08,100.86
20-Mar-08,101.84
19-Mar-08,104.48
18-Mar-08,109.42
17-Mar-08,105.68
14-Mar-08,110.21
13-Mar-08,110.33
12-Mar-08,109.92
11-Mar-08,108.75
10-Mar-08,107.9
07-Mar-08,105.15
06-Mar-08,105.47
05-Mar-08,104.52
04-Mar-08,99.52
03-Mar-08,102.45
29-Feb-08,101.84
28-Feb-08,102.59
27-Feb-08,99.64
26-Feb-08,100.88
25-Feb-08,99.23
22-Feb-08,98.81
21-Feb-08,98.23
20-Feb-08,100.74
19-Feb-08,100.01
15-Feb-08,95.5
14-Feb-08,95.46
13-Feb-08,93.27
12-Feb-08,92.78
11-Feb-08,93.59
08-Feb-08,91.77
07-Feb-08,88.11
06-Feb-08,87.14
05-Feb-08,88.41
04-Feb-08,90.02
01-Feb-08,88.96
31-Jan-08,91.75
30-Jan-08,92.33
29-Jan-08,91.64
28-Jan-08,90.99
25-Jan-08,90.71
24-Jan-08,89.41
23-Jan-08,86.99
22-Jan-08,89.85
18-Jan-08,90.57
17-Jan-08,90.13
16-Jan-08,90.84
15-Jan-08,91.9
14-Jan-08,94.2
11-Jan-08,92.69
10-Jan-08,93.71
09-Jan-08,95.67
08-Jan-08,96.33
07-Jan-08,95.09
04-Jan-08,97.91
03-Jan-08,99.18
02-Jan-08,99.62
31-Dec-07,95.98
28-Dec-07,96
27-Dec-07,96.62
26-Dec-07,95.97
24-Dec-07,94.13
21-Dec-07,93.31
20-Dec-07,91.06
19-Dec-07,91.24
18-Dec-07,90.49
17-Dec-07,90.63
14-Dec-07,91.27
13-Dec-07,92.25
12-Dec-07,94.39
11-Dec-07,90.02
10-Dec-07,87.86
07-Dec-07,88.28
06-Dec-07,90.23
05-Dec-07,87.49
04-Dec-07,88.32
03-Dec-07,89.31
30-Nov-07,88.71
29-Nov-07,91.01
28-Nov-07,90.62
27-Nov-07,94.42
26-Nov-07,97.7
23-Nov-07,98.18
21-Nov-07,97.29
20-Nov-07,98.03
19-Nov-07,94.64
16-Nov-07,95.1
15-Nov-07,93.43
14-Nov-07,94.09
13-Nov-07,91.17
12-Nov-07,94.62
09-Nov-07,96.32
08-Nov-07,95.46
07-Nov-07,96.37
06-Nov-07,96.7
05-Nov-07,93.98
02-Nov-07,95.93
01-Nov-07,93.49
31-Oct-07,94.53
30-Oct-07,90.38
29-Oct-07,93.53
26-Oct-07,91.86
25-Oct-07,90.46
24-Oct-07,87.1
23-Oct-07,85.27
22-Oct-07,87.56
19-Oct-07,88.6
18-Oct-07,89.47
17-Oct-07,87.4
16-Oct-07,87.61
15-Oct-07,86.13
12-Oct-07,83.69
11-Oct-07,83.08
10-Oct-07,81.3
09-Oct-07,80.26
08-Oct-07,79.02
05-Oct-07,81.22
04-Oct-07,81.44
03-Oct-07,79.94
02-Oct-07,80.05
01-Oct-07,80.24
28-Sep-07,81.66
27-Sep-07,82.88
26-Sep-07,80.3
25-Sep-07,79.53
24-Sep-07,80.95
21-Sep-07,81.62
20-Sep-07,83.32
19-Sep-07,81.93
18-Sep-07,81.51
17-Sep-07,80.57
14-Sep-07,79.1
13-Sep-07,80.09
12-Sep-07,79.91
11-Sep-07,78.23
10-Sep-07,77.49
07-Sep-07,76.7
06-Sep-07,76.3
05-Sep-07,75.73
04-Sep-07,75.08
31-Aug-07,74.04
30-Aug-07,73.36
29-Aug-07,73.51
28-Aug-07,71.73
27-Aug-07,71.97
24-Aug-07,71.09
23-Aug-07,69.83
22-Aug-07,69.26
21-Aug-07,69.47
20-Aug-07,71.12
17-Aug-07,71.98
16-Aug-07,71
15-Aug-07,73.33
14-Aug-07,72.38
13-Aug-07,71.62
10-Aug-07,71.47
09-Aug-07,71.59
08-Aug-07,72.15
07-Aug-07,72.42
06-Aug-07,72.06
03-Aug-07,75.48
02-Aug-07,76.86
01-Aug-07,76.53
31-Jul-07,78.21
30-Jul-07,76.83
27-Jul-07,77.02
26-Jul-07,74.95
25-Jul-07,75.88
24-Jul-07,73.56
23-Jul-07,74.89
20-Jul-07,75.57
19-Jul-07,75.92
18-Jul-07,75.05
17-Jul-07,74.02
16-Jul-07,74.15
13-Jul-07,73.93
12-Jul-07,72.5
11-Jul-07,72.56
10-Jul-07,72.81
09-Jul-07,72.19
06-Jul-07,72.81
05-Jul-07,71.81
03-Jul-07,71.41
02-Jul-07,71.09
29-Jun-07,70.68
28-Jun-07,69.57
27-Jun-07,68.97
26-Jun-07,67.77
25-Jun-07,69.18
22-Jun-07,69.14
21-Jun-07,68.65
20-Jun-07,68.19
19-Jun-07,69.1
18-Jun-07,69.09
15-Jun-07,68
14-Jun-07,67.65
13-Jun-07,66.26
12-Jun-07,65.35
11-Jun-07,65.97
08-Jun-07,64.76
07-Jun-07,66.93
06-Jun-07,65.96
05-Jun-07,65.61
04-Jun-07,66.21
01-Jun-07,65.08
31-May-07,64.01
30-May-07,63.49
29-May-07,63.15
25-May-07,65.2
24-May-07,64.18
23-May-07,65.77
22-May-07,64.97
21-May-07,66.27
18-May-07,64.94
17-May-07,64.86
16-May-07,62.55
15-May-07,63.17
14-May-07,62.46
11-May-07,62.37
10-May-07,61.81
09-May-07,61.55
08-May-07,62.26
07-May-07,61.47
04-May-07,61.93
03-May-07,63.19
02-May-07,63.68
01-May-07,64.4
30-Apr-07,65.71
27-Apr-07,66.46
26-Apr-07,65.06
25-Apr-07,65.84
24-Apr-07,64.58
23-Apr-07,65.89
20-Apr-07,63.38
19-Apr-07,61.83
18-Apr-07,63.13
17-Apr-07,63.1
16-Apr-07,63.61
13-Apr-07,63.63
12-Apr-07,63.85
11-Apr-07,62.01
10-Apr-07,61.89
09-Apr-07,61.51
05-Apr-07,64.28
04-Apr-07,64.38
03-Apr-07,64.64
02-Apr-07,65.94
30-Mar-07,65.87
29-Mar-07,66.03
28-Mar-07,64.08
27-Mar-07,62.93
26-Mar-07,62.91
23-Mar-07,62.28
22-Mar-07,61.69
21-Mar-07,59.61
20-Mar-07,56.73
19-Mar-07,56.59
16-Mar-07,57.11
15-Mar-07,57.55
14-Mar-07,58.16
13-Mar-07,57.93
12-Mar-07,58.91
09-Mar-07,60.05
08-Mar-07,61.64
07-Mar-07,61.82
06-Mar-07,60.69
05-Mar-07,60.07
02-Mar-07,61.64
01-Mar-07,62
28-Feb-07,61.79
27-Feb-07,61.46
26-Feb-07,61.39
23-Feb-07,61.14
22-Feb-07,60.95
21-Feb-07,60.07
20-Feb-07,58.07
16-Feb-07,59.39
15-Feb-07,57.99
14-Feb-07,58
13-Feb-07,59.06
12-Feb-07,57.81
09-Feb-07,59.89
08-Feb-07,59.71
07-Feb-07,57.71
06-Feb-07,58.88
05-Feb-07,58.74
02-Feb-07,59.02
01-Feb-07,57.3
31-Jan-07,58.14
30-Jan-07,56.97
29-Jan-07,54.01
26-Jan-07,55.42
25-Jan-07,54.23
24-Jan-07,55.37
23-Jan-07,55.04
22-Jan-07,51.13
19-Jan-07,51.99
18-Jan-07,50.48
17-Jan-07,52.24
16-Jan-07,51.21
12-Jan-07,52.99
11-Jan-07,51.88
10-Jan-07,54.02
09-Jan-07,55.64
08-Jan-07,56.09
05-Jan-07,56.31
04-Jan-07,55.59
03-Jan-07,58.32
02-Jan-07,61.05
29-Dec-06,61.05
28-Dec-06,60.53
27-Dec-06,60.34
26-Dec-06,61.1
22-Dec-06,62.41
21-Dec-06,62.66
20-Dec-06,63.72
19-Dec-06,63.15
18-Dec-06,62.21
15-Dec-06,63.43
14-Dec-06,62.51
13-Dec-06,61.37
12-Dec-06,61.02
11-Dec-06,61.22
08-Dec-06,62.03
07-Dec-06,62.49
06-Dec-06,62.19
05-Dec-06,62.43
04-Dec-06,62.44
01-Dec-06,63.43
30-Nov-06,63.13
29-Nov-06,62.46
28-Nov-06,60.99
27-Nov-06,60.32
24-Nov-06,59.24
22-Nov-06,59.24
21-Nov-06,60.17
20-Nov-06,58.8
17-Nov-06,55.81
16-Nov-06,56.26
15-Nov-06,58.76
14-Nov-06,58.28
13-Nov-06,58.58
10-Nov-06,59.59
09-Nov-06,61.16
08-Nov-06,59.83
07-Nov-06,58.93
06-Nov-06,60.02
03-Nov-06,59.14
02-Nov-06,57.88
01-Nov-06,58.71
31-Oct-06,58.73
30-Oct-06,58.36
27-Oct-06,60.75
26-Oct-06,60.36
25-Oct-06,61.4
24-Oct-06,59.35
23-Oct-06,58.81
20-Oct-06,56.82
19-Oct-06,58.5
18-Oct-06,57.65
17-Oct-06,58.93
16-Oct-06,59.94
13-Oct-06,58.57
12-Oct-06,57.86
11-Oct-06,57.59
10-Oct-06,58.52
09-Oct-06,59.96
06-Oct-06,59.76
05-Oct-06,60.03
04-Oct-06,59.41
03-Oct-06,58.68
02-Oct-06,61.03
29-Sep-06,62.91
28-Sep-06,62.76
27-Sep-06,62.96
